city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,property_type
Eagle River,AK,61.34539,-149.55745,99577,249000,3,2,CONDO
Eagle River,AK,61.30028,-149.4945,99577,365000,4,4,CONDO
Eagle River,AK,61.300945,-149.50879,99577,287000,3,2,CONDO
Eagle River,AK,61.311108,-149.57239,99577,249900,2,3,CONDO
Eagle River,AK,61.33011,-149.5625,99577,239900,2,2,CONDO
Eagle River,AK,61.30016,-149.498,99577,385000,3,4,CONDO
Eagle River,AK,61.344578,-149.55617,99577,252000,3,2,CONDO
Soldotna,AK,60.48638,-151.08566,99669,364900,2,2,CONDO
Wasilla,AK,61.5997,-149.30162,99654,1400000,7,6,CONDO
Eagle River,AK,61.327,-149.57596,99577,149000,1,1,CONDO
Eagle River,AK,61.345673,-149.55534,99577,239000,3,2,CONDO
Eagle River,AK,61.326187,-149.58006,99577,263000,3,2,CONDO
Eagle River,AK,61.32997,-149.56375,99577,225000,2,2,CONDO
Palmer,AK,61.58838,-149.10814,99645,279900,2,2,CONDO
Eagle River,AK,61.34539,-149.55745,99577,245000,3,2,CONDO
Eagle River,AK,61.32285,-149.57558,99577,249900,2,2,CONDO
Eagle River,AK,61.331596,-149.56317,99577,339000,3,3,CONDO
Eagle River,AK,61.327,-149.57596,99577,157000,1,1,CONDO
Eagle River,AK,61.304432,-149.50742,99577,499000,4,3,CONDO
Soldotna,AK,,,99669,255000,2,2,CONDO
Eagle River,AK,61.312065,-149.57191,99577,250000,2,3,CONDO
Eagle River,AK,,,99577,445000,3,3,CONDO
Eagle River,AK,61.30422,-149.5055,99577,445000,3,3,CONDO
Eagle River,AK,,,99577,436000,3,3,CONDO
Eagle River,AK,,,99577,422000,3,3,CONDO
Eagle River,AK,61.323196,-149.5672,99577,370900,3,3,CONDO
Eagle River,AK,61.323257,-149.5672,99577,367900,3,3,CONDO
Eagle River,AK,61.311108,-149.57224,99577,239000,2,3,CONDO
Chugiak,AK,61.396828,-149.45576,99567,383000,3,2,CONDO
Anchorage,AK,61.15306,-149.88464,99518,225000,2,2,CONDO
Anchorage,AK,,,99515,140000,2,1,CONDO
Anchorage,AK,61.133976,-149.91586,99515,230000,3,2,CONDO
Anchorage,AK,61.149364,-149.89096,99518,365000,3,3,CONDO
Anchorage,AK,61.13296,-149.9164,99515,235000,2,1,CONDO
Anchorage,AK,61.142616,-149.94997,99502,125000,2,1,CONDO
Chugiak,AK,61.41494,-149.43333,99567,145000,1,1,CONDO
Anchorage,AK,61.174423,-149.93524,99502,178000,2,2,CONDO
Anchorage,AK,61.13638,-149.942,99502,265000,3,2,CONDO
Anchorage,AK,61.154243,-149.88481,99518,180000,2,2,CONDO
Anchorage,AK,61.13734,-149.9458,99502,159000,2,1,CONDO
Anchorage,AK,61.18503,-149.95459,99517,424900,3,3,CONDO
Anchorage,AK,61.155445,-149.88478,99518,170000,2,2,CONDO
Anchorage,AK,61.174423,-149.93524,99502,190000,2,2,CONDO
Anchorage,AK,61.133633,-149.91519,99515,255000,3,2,CONDO
Anchorage,AK,61.11734,-149.9321,99515,290000,2,2,CONDO
Anchorage,AK,61.18097,-149.95001,99517,205000,2,2,CONDO
Anchorage,AK,61.185745,-149.92569,99517,99000,2,1,CONDO
Anchorage,AK,61.134064,-149.91682,99515,250000,3,2,CONDO
Anchorage,AK,61.11576,-149.93002,99515,410000,3,3,CONDO
Anchorage,AK,61.11718,-149.93318,99515,415000,3,3,CONDO
Anchorage,AK,61.143818,-149.9552,99502,325000,2,2,CONDO
Anchorage,AK,61.143543,-149.9516,99502,155000,2,2,CONDO
Anchorage,AK,61.156857,-149.9489,99502,115000,1,1,CONDO
Jeffersontown,AK,61.153572,-149.88489,99518,170000,2,2,CONDO
Anchorage,AK,61.134537,-149.91968,99515,99000,1,1,CONDO
Anchorage,AK,61.126965,-149.9233,99515,410000,3,3,CONDO
Anchorage,AK,61.151814,-149.88902,99518,165000,2,1,CONDO
Anchorage,AK,61.13734,-149.9458,99502,168000,2,1,CONDO
Wasilla,AK,61.531242,-149.83794,99623,425000,2,3,CONDO
Wasilla,AK,61.541893,-149.86191,99623,895000,2,4,CONDO
Wasilla,AK,61.522972,-149.61441,99623,138000,3,2,CONDO
Anchorage,AK,61.17245,-149.89838,99518,294900,3,2,CONDO
Anchorage,AK,61.155804,-149.94989,99502,90000,1,1,CONDO
Anchorage,AK,61.155804,-149.94989,99502,87500,1,1,CONDO
Anchorage,AK,61.155804,-149.94989,99502,110000,2,1,CONDO
Anchorage,AK,61.20083,-149.9007,99503,259900,2,2,CONDO
Anchorage,AK,61.2017,-149.90161,99503,369900,3,2,CONDO
Anchorage,AK,61.20458,-149.84189,99501,122500,2,1,CONDO
Anchorage,AK,61.19971,-149.89903,99503,125000,2,1,CONDO
Anchorage,AK,61.20643,-149.85587,99501,189000,2,2,CONDO
Anchorage,AK,61.21099,-149.87767,99501,160000,2,2,CONDO
Anchorage,AK,61.21532,-149.87993,99501,509900,2,3,CONDO
Anchorage,AK,61.215862,-149.88034,99501,128000,1,1,CONDO
Anchorage,AK,61.21067,-149.87686,99501,165000,1,1,CONDO
Anchorage,AK,61.156906,-149.9486,99502,67500,1,1,CONDO
Anchorage,AK,61.205162,-149.84402,99501,140000,2,1,CONDO
Anchorage,AK,61.190655,-149.8947,99503,219900,3,2,CONDO
Anchorage,AK,61.212906,-149.86458,99501,150000,3,2,CONDO
Anchorage,AK,61.20658,-149.89494,99501,519000,3,2,CONDO
Anchorage,AK,61.208973,-149.87817,99501,169900,2,2,CONDO
Anchorage,AK,61.206623,-149.85645,99501,260000,3,3,CONDO
Anchorage,AK,61.21133,-149.87868,99501,110000,1,1,CONDO
Anchorage,AK,61.21099,-149.87767,99501,172000,1,1,CONDO
Anchorage,AK,61.211372,-149.87787,99501,167000,2,2,CONDO
Anchorage,AK,61.2055,-149.84546,99501,149000,2,1,CONDO
Anchorage,AK,61.190582,-149.89128,99503,217500,2,2,CONDO
Anchorage,AK,61.21532,-149.87993,99501,509900,2,3,CONDO
Anchorage,AK,61.20091,-149.88617,99503,204900,2,2,CONDO
Anchorage,AK,61.205196,-149.8551,99501,150000,1,2,CONDO
Anchorage,AK,61.21068,-149.89989,99501,225000,2,2,CONDO
Anchorage,AK,61.20091,-149.88585,99503,216000,2,2,CONDO
Anchorage,AK,61.20083,-149.9007,99503,260000,2,2,CONDO
Anchorage,AK,61.208973,-149.87817,99501,100700,2,1,CONDO
Anchorage,AK,61.1912,-149.89127,99503,219900,2,2,CONDO
Anchorage,AK,61.20855,-149.86044,99501,355000,3,4,CONDO
Anchorage,AK,61.210938,-149.8655,99501,119000,3,3,CONDO
Anchorage,AK,61.21068,-149.89989,99501,370000,2,2,CONDO
Anchorage,AK,61.2017,-149.90158,99503,354900,3,2,CONDO
Anchorage,AK,61.210808,-149.87889,99501,135000,1,1,CONDO
Anchorage,AK,61.22063,-149.89694,99501,699900,2,3,CONDO
Anchorage,AK,61.2207,-149.89656,99501,702000,2,3,CONDO
Anchorage,AK,61.221798,-149.88705,99501,699900,2,3,CONDO
Anchorage,AK,61.22066,-149.89677,99501,702900,2,3,CONDO
Anchorage,AK,61.21036,-149.90125,99501,345000,2,2,CONDO
Anchorage,AK,61.20605,-149.8606,99501,245900,2,2,CONDO
Anchorage,AK,61.180126,-149.87733,99503,219000,4,2,CONDO
Anchorage,AK,61.205196,-149.8551,99501,139900,2,2,CONDO
Anchorage,AK,61.110565,-149.87357,99515,190000,2,2,CONDO
Anchorage,AK,61.10677,-149.8578,99515,347900,3,3,CONDO
Anchorage,AK,61.11097,-149.87523,99515,210000,3,2,CONDO
Anchorage,AK,,,99515,325000,2,2,CONDO
Anchorage,AK,61.111748,-149.87396,99515,275000,3,2,CONDO
Anchorage,AK,61.21602,-149.90623,99501,429900,2,3,CONDO
Anchorage,AK,61.16831,-149.85173,99507,272500,3,2,CONDO
Anchorage,AK,61.21715,-149.9043,99501,789900,2,2,CONDO
Anchorage,AK,61.15152,-149.8676,99518,239000,2,2,CONDO
Anchorage,AK,61.15297,-149.85172,99507,235000,4,2,CONDO
Anchorage,AK,61.16988,-149.87497,99518,182500,2,2,CONDO
Anchorage,AK,61.176567,-149.86269,99503,240000,2,2,CONDO
Anchorage,AK,61.1553,-149.88428,99518,135000,2,2,CONDO
Anchorage,AK,61.16327,-149.87207,99518,280000,2,3,CONDO
Anchorage,AK,61.154484,-149.85172,99507,225000,2,2,CONDO
Anchorage,AK,,,99518,439900,3,3,CONDO
Anchorage,AK,61.154392,-149.86992,99518,439900,3,3,CONDO
Anchorage,AK,61.21545,-149.90778,99501,396000,2,2,CONDO
Anchorage,AK,61.20056,-149.90974,99503,133000,1,1,CONDO
Anchorage,AK,61.151814,-149.87283,99518,300000,3,3,CONDO
Anchorage,AK,61.2154,-149.90953,99501,370000,2,2,CONDO
Anchorage,AK,61.154293,-149.85236,99507,224900,2,2,CONDO
Anchorage,AK,61.15765,-149.85184,99507,220000,2,2,CONDO
Anchorage,AK,61.153324,-149.85172,99507,205000,3,2,CONDO
Anchorage,AK,61.205196,-149.8551,99501,114000,1,2,CONDO
Anchorage,AK,61.21068,-149.89989,99501,835000,2,2,CONDO
Anchorage,AK,,,99501,689900,2,3,CONDO
Anchorage,AK,61.110283,-149.87604,99515,350000,3,3,CONDO
Anchorage,AK,,,99515,136500,2,2,CONDO
Homer,AK,59.715946,-151.30392,99603,375000,2,2,CONDO
Homer,AK,59.638847,-151.50467,99603,279000,4,2,CONDO
Kenai,AK,60.559788,-151.20656,99611,99000,3,3,CONDO
Girdwood,AK,60.9629,-149.1336,99587,375000,1,1,CONDO
Girdwood,AK,,,99587,799000,3,3,CONDO
Girdwood,AK,60.961185,-149.10796,99587,380000,1,1,CONDO
Girdwood,AK,60.965008,-149.13211,99587,489500,2,2,CONDO
Kenai,AK,60.532593,-151.25813,99611,769999,3,3,CONDO
Kenai,AK,60.532593,-151.25813,99611,659999,3,4,CONDO
Girdwood,AK,60.9587,-149.11517,99587,799000,3,3,CONDO
Girdwood,AK,60.958702,-149.1152,99587,799000,3,3,CONDO
Girdwood,AK,60.965393,-149.13089,99587,449999,2,2,CONDO
Girdwood,AK,60.958748,-149.11449,99587,799000,3,3,CONDO
Girdwood,AK,60.958702,-149.11542,99587,799000,3,3,CONDO
Girdwood,AK,60.958702,-149.11537,99587,799000,3,3,CONDO
Girdwood,AK,60.958706,-149.11467,99587,799000,3,3,CONDO
Girdwood,AK,60.95834,-149.15201,99587,715000,3,3,CONDO
Anchorage,AK,61.1117,-149.87154,99515,219900,2,2,CONDO
Anchorage,AK,61.11212,-149.87848,99515,490000,3,3,CONDO
Anchorage,AK,61.15952,-149.87268,99518,299900,3,3,CONDO
Anchorage,AK,,,99501,950000,3,3,CONDO
Anchorage,AK,61.15906,-149.86743,99518,255000,3,2,CONDO
Anchorage,AK,61.16876,-149.87663,99518,175000,2,2,CONDO
Anchorage,AK,61.151814,-149.87315,99518,355500,3,3,CONDO
Anchorage,AK,61.15312,-149.85216,99507,238000,4,2,CONDO
Anchorage,AK,61.159184,-149.87299,99518,285000,3,2,CONDO
Anchorage,AK,61.169495,-149.85144,99507,313000,3,2,CONDO
Anchorage,AK,61.153175,-149.85115,99507,209500,2,2,CONDO
Anchorage,AK,61.212074,-149.91203,99501,140000,2,1,CONDO
Anchorage,AK,61.160007,-149.87057,99518,155000,2,2,CONDO
Anchorage,AK,61.198715,-149.90846,99503,110000,1,1,CONDO
Anchorage,AK,,,99501,925000,3,3,CONDO
Anchorage,AK,61.216293,-149.90623,99501,499000,2,2,CONDO
Anchorage,AK,61.21054,-149.91057,99501,395000,2,2,CONDO
Anchorage,AK,61.198715,-149.90846,99503,95000,1,1,CONDO
Anchorage,AK,61.15614,-149.88019,99518,265000,3,2,CONDO
Anchorage,AK,61.16988,-149.87497,99518,165000,2,1,CONDO
Anchorage,AK,61.166065,-149.87636,99518,285000,3,3,CONDO
Anchorage,AK,61.15934,-149.87286,99518,330000,3,3,CONDO
Wasilla,AK,61.560387,-149.7977,99623,420000,3,2,CONDO
Anchorage,AK,61.203285,-149.90579,99503,599900,3,3,CONDO
Anchorage,AK,61.21833,-149.90546,99501,263000,1,2,CONDO
Anchorage,AK,61.159218,-149.86533,99518,224900,3,2,CONDO
Anchorage,AK,61.217182,-149.90523,99501,1049000,3,3,CONDO
Anchorage,AK,61.14745,-149.83134,99507,319500,3,3,CONDO
Anchorage,AK,61.133038,-149.84172,99507,155000,2,1,CONDO
Anchorage,AK,61.129005,-149.84492,99507,169000,1,1,CONDO
Anchorage,AK,61.123444,-149.85248,99507,234500,3,3,CONDO
Anchorage,AK,61.13338,-149.84067,99507,115000,1,1,CONDO
Anchorage,AK,61.15815,-149.83575,99507,259000,3,2,CONDO
Anchorage,AK,61.16677,-149.82791,99507,260000,3,2,CONDO
Anchorage,AK,61.154564,-149.84389,99507,319900,3,2,CONDO
Anchorage,AK,61.15342,-149.83531,99507,421000,4,3,CONDO
Anchorage,AK,61.1795,-149.82962,99507,95000,1,1,CONDO
Anchorage,AK,61.154564,-149.84407,99507,249000,2,2,CONDO
Anchorage,AK,61.12342,-149.8533,99507,197500,2,2,CONDO
Anchorage,AK,61.17878,-149.82391,99507,225000,3,2,CONDO
Anchorage,AK,61.14745,-149.83134,99507,342000,3,3,CONDO
Anchorage,AK,61.132484,-149.8464,99507,150000,2,1,CONDO
Anchorage,AK,61.165894,-149.83394,99507,275000,3,2,CONDO
Anchorage,AK,61.128567,-149.845,99507,159000,2,1,CONDO
Anchorage,AK,61.14745,-149.83134,99507,319999,3,2,CONDO
Anchorage,AK,61.20273,-149.81732,99508,270000,2,1,CONDO
Anchorage,AK,61.20402,-149.80585,99508,135000,2,2,CONDO
Anchorage,AK,61.202625,-149.80672,99508,155900,2,2,CONDO
Anchorage,AK,61.20402,-149.8033,99508,165000,3,2,CONDO
Anchorage,AK,61.18219,-149.82979,99508,165000,2,2,CONDO
Anchorage,AK,61.128227,-149.84563,99507,159000,2,1,CONDO
Anchorage,AK,61.203224,-149.80942,99508,199900,3,2,CONDO
Anchorage,AK,61.182777,-149.82567,99508,165000,2,2,CONDO
Anchorage,AK,61.181347,-149.83098,99508,165000,2,2,CONDO
Anchorage,AK,61.182777,-149.8254,99508,155000,2,2,CONDO
Anchorage,AK,61.203083,-149.81558,99508,250000,2,2,CONDO
Anchorage,AK,61.15059,-149.82721,99507,380000,3,3,CONDO
Anchorage,AK,61.177357,-149.8214,99507,365000,3,3,CONDO
Anchorage,AK,61.14745,-149.83134,99507,309900,3,2,CONDO
Anchorage,AK,61.173,-149.8338,99507,275000,3,2,CONDO
Anchorage,AK,61.202625,-149.80637,99508,144500,2,2,CONDO
Anchorage,AK,61.149925,-149.8681,99518,190000,2,2,CONDO
Anchorage,AK,,,99508,184900,2,2,CONDO
Anchorage,AK,61.17973,-149.82755,99507,89500,2,1,CONDO
Anchorage,AK,61.149925,-149.8681,99518,195000,2,1,CONDO
Anchorage,AK,61.132656,-149.84724,99507,164000,2,1,CONDO
Anchorage,AK,61.202625,-149.80629,99508,148000,2,2,CONDO
Anchorage,AK,61.202625,-149.80644,99508,134900,2,2,CONDO
Anchorage,AK,61.154564,-149.84404,99507,239900,3,2,CONDO
Anchorage,AK,61.165085,-149.83199,99507,229000,2,2,CONDO
Spokane,WA,47.72264,-117.40407,99208,200000,2,1,CONDO
Anchorage,AK,61.116356,-149.85414,99516,495000,3,3,CONDO
Anchorage,AK,61.12785,-149.84373,99507,125900,2,1,CONDO
Anchorage,AK,61.12635,-149.85045,99507,364900,3,3,CONDO
Anchorage,AK,61.123905,-149.85213,99507,229000,3,3,CONDO
Anchorage,AK,61.22404,-149.7371,99504,185000,2,1,CONDO
Anchorage,AK,61.183853,-149.76364,99504,270000,3,2,CONDO
Anchorage,AK,61.208073,-149.72768,99504,149000,2,1,CONDO
Anchorage,AK,61.206406,-149.72696,99504,147900,2,1,CONDO
Anchorage,AK,61.22071,-149.75987,99504,299000,3,3,CONDO
Anchorage,AK,61.22072,-149.76021,99504,410000,3,3,CONDO
Anchorage,AK,61.195133,-149.76,99504,218500,2,2,CONDO
Anchorage,AK,61.222927,-149.76213,99504,215000,3,2,CONDO
Anchorage,AK,61.22389,-149.75307,99504,189500,3,2,CONDO
Anchorage,AK,61.199543,-149.7313,99504,265000,3,2,CONDO
Anchorage,AK,61.18256,-149.73126,99504,269500,3,2,CONDO
Anchorage,AK,61.1171,-149.8542,99516,525000,3,4,CONDO
Anchorage,AK,61.22401,-149.71852,99504,89990,2,1,CONDO
Anchorage,AK,61.181454,-149.74799,99504,191000,2,2,CONDO
Spokane,WA,47.717968,-117.43981,99208,258000,2,1,CONDO
Anchorage,AK,61.22136,-149.76668,99504,345000,3,3,CONDO
Anchorage,AK,61.183563,-149.7502,99504,260000,3,2,CONDO
Anchorage,AK,61.210934,-149.76497,99504,135000,3,2,CONDO
Spokane,WA,47.739334,-117.415085,99218,250000,2,2,CONDO
Spokane,WA,47.739334,-117.415085,99218,215000,2,2,CONDO
Anchorage,AK,61.19997,-149.7312,99504,260000,3,2,CONDO
Anchorage,AK,61.21794,-149.7328,99504,265000,3,3,CONDO
Anchorage,AK,61.18762,-149.72044,99504,249000,3,2,CONDO
Anchorage,AK,61.22389,-149.75232,99504,199000,3,2,CONDO
Anchorage,AK,61.206745,-149.71881,99504,222000,3,2,CONDO
Anchorage,AK,61.18158,-149.77063,99504,280000,2,2,CONDO
Anchorage,AK,61.22313,-149.72946,99504,232000,3,2,CONDO
Anchorage,AK,61.18444,-149.73212,99504,225000,3,3,CONDO
Anchorage,AK,61.22309,-149.7299,99504,78000,2,1,CONDO
Anchorage,AK,61.22389,-149.75082,99504,210000,3,2,CONDO
Anchorage,AK,61.219616,-149.75653,99504,105000,2,1,CONDO
Anchorage,AK,61.22404,-149.73964,99504,195000,3,2,CONDO
Anchorage,AK,,,99504,265000,2,3,CONDO
Anchorage,AK,61.222855,-149.76233,99504,212000,2,2,CONDO
Anchorage,AK,61.211082,-149.77005,99504,232000,3,2,CONDO
Anchorage,AK,61.220966,-149.7407,99504,380000,3,4,CONDO
Anchorage,AK,61.22404,-149.73817,99504,145000,2,2,CONDO
Anchorage,AK,61.209858,-149.77034,99504,170000,2,2,CONDO
Anchorage,AK,61.21925,-149.74577,99504,199000,2,2,CONDO
Anchorage,AK,61.199104,-149.73167,99504,249500,3,2,CONDO
Anchorage,AK,61.222507,-149.72975,99504,162000,2,2,CONDO
Anchorage,AK,61.22404,-149.7378,99504,148250,2,2,CONDO
Anchorage,AK,61.19499,-149.76312,99504,210000,2,2,CONDO
Anchorage,AK,61.207874,-149.73737,99504,269900,2,2,CONDO
Anchorage,AK,61.222507,-149.72975,99504,170000,2,2,CONDO
Anchorage,AK,61.208218,-149.7204,99504,175000,2,1,CONDO
Anchorage,AK,61.22404,-149.73955,99504,235000,3,2,CONDO
Anchorage,AK,61.222813,-149.7621,99504,215000,3,2,CONDO
Anchorage,AK,61.22173,-149.76727,99504,437000,4,3,CONDO
Anchorage,AK,61.221622,-149.7672,99504,431500,4,3,CONDO
Anchorage,AK,61.221912,-149.7674,99504,437000,4,3,CONDO
Anchorage,AK,61.22157,-149.76715,99504,431500,4,3,CONDO
Anchorage,AK,61.221478,-149.76709,99504,410000,3,3,CONDO
Anchorage,AK,61.221947,-149.76741,99504,437000,4,3,CONDO
Anchorage,AK,61.221424,-149.76707,99504,410000,3,3,CONDO
Anchorage,AK,61.18769,-149.76236,99504,215000,3,2,CONDO
Anchorage,AK,61.151638,-149.99011,99502,399000,3,3,CONDO
Anchorage,AK,61.15155,-149.99243,99502,399000,3,2,CONDO
Anchorage,AK,61.21003,-149.79543,99508,240000,3,2,CONDO
Anchorage,AK,61.18292,-149.7744,99504,220000,2,2,CONDO
Anchorage,AK,61.18991,-149.7784,99504,200000,2,2,CONDO
Anchorage,AK,61.20454,-149.80534,99508,140000,3,2,CONDO
Anchorage,AK,61.218346,-149.77725,99504,285000,4,2,CONDO
Anchorage,AK,61.20415,-149.79527,99508,99000,2,1,CONDO
Anchorage,AK,,,99508,82000,1,1,CONDO
Anchorage,AK,61.204144,-149.79819,99508,115000,2,1,CONDO
Anchorage,AK,61.22143,-149.7922,99508,77500,1,1,CONDO
Anchorage,AK,61.204155,-149.79411,99508,115500,3,2,CONDO
Anchorage,AK,61.21818,-149.78189,99508,114900,1,1,CONDO
Anchorage,AK,61.222565,-149.79161,99508,52000,1,1,CONDO
Anchorage,AK,61.20454,-149.80415,99508,135000,2,2,CONDO
Anchorage,AK,61.194668,-149.79004,99508,210000,2,2,CONDO
Anchorage,AK,61.191364,-149.7776,99504,184900,2,2,CONDO
Anchorage,AK,61.204258,-149.80049,99508,99500,2,1,CONDO
Anchorage,AK,61.218216,-149.77702,99504,280000,3,2,CONDO
Anchorage,AK,61.197002,-149.79266,99508,275000,3,2,CONDO
Anchorage,AK,61.212627,-149.79823,99508,72000,1,1,CONDO
Anchorage,AK,61.186935,-149.7779,99504,399000,4,3,CONDO
Anchorage,AK,,,99504,389000,4,3,CONDO
Anchorage,AK,,,99504,395000,4,3,CONDO
Anchorage,AK,61.197063,-149.79266,99508,262000,3,2,CONDO
Anchorage,AK,61.20454,-149.8041,99508,145000,2,1,CONDO
Anchorage,AK,61.218616,-149.77782,99504,295000,4,2,CONDO
Anchorage,AK,61.20454,-149.80412,99508,165000,3,2,CONDO
Anchorage,AK,61.212627,-149.79823,99508,74900,1,1,CONDO
Anchorage,AK,61.20454,-149.80528,99508,145000,2,2,CONDO
Anchorage,AK,61.200497,-149.7869,99508,123950,2,2,CONDO
Anchorage,AK,61.20415,-149.79498,99508,79000,1,1,CONDO
Anchorage,AK,61.204163,-149.79353,99508,113900,3,2,CONDO
Anchorage,AK,61.20009,-149.7869,99508,135000,2,2,CONDO
Anchorage,AK,,,99508,78800,1,1,CONDO
Anchorage,AK,61.20823,-149.91695,99501,500000,2,2,CONDO
Anchorage,AK,61.181313,-149.78712,99508,120000,2,2,CONDO
Spokane,WA,47.6621,-117.404144,99202,640000,3,2,CONDO
Anchorage,AK,61.204155,-149.79411,99508,113900,3,2,CONDO
Spokane,WA,47.65005,-117.42836,99204,399000,3,2,CONDO
Anchorage,AK,61.187347,-149.77711,99504,339900,3,3,CONDO
Anchorage,AK,61.184013,-149.78006,99508,139000,2,1,CONDO
Anchorage,AK,61.204483,-149.8,99508,110000,2,1,CONDO
Anchorage,AK,61.20454,-149.80531,99508,142000,2,2,CONDO
Spokane,WA,47.6621,-117.404144,99202,795000,2,3,CONDO
Spokane,WA,47.654793,-117.450294,99201,339000,2,2,CONDO
Spokane,WA,47.657555,-117.43989,99201,1239000,3,2,CONDO
Spokane,WA,47.658894,-117.42362,99201,1870000,4,3,CONDO
Spokane,WA,47.65639,-117.418915,99201,350000,1,1,CONDO
Spokane,WA,47.650726,-117.41546,99204,239900,2,2,CONDO
Spokane,WA,47.645203,-117.42497,99204,260000,2,1,CONDO
Spokane,WA,47.658894,-117.42362,99201,2500000,3,3,CONDO
Spokane,WA,47.650505,-117.42199,99204,535000,2,2,CONDO
Spokane,WA,47.65005,-117.42836,99204,300000,2,2,CONDO
Spokane,WA,47.657707,-117.43621,99201,435000,3,2,CONDO
Spokane,WA,47.645836,-117.4071,99202,105000,1,1,CONDO
Spokane,WA,47.646885,-117.406105,99202,215000,2,1,CONDO
Spokane,WA,47.646885,-117.406105,99202,165000,1,1,CONDO
Spokane,WA,47.65511,-117.44946,99201,330000,2,2,CONDO
Spokane,WA,47.65732,-117.44007,99201,535000,1,2,CONDO
Spokane,WA,47.65498,-117.419075,99201,350000,2,2,CONDO
Spokane,WA,47.6621,-117.404144,99202,745000,2,2,CONDO
Spokane Valley,WA,47.651283,-117.3238,99212,230000,2,1,CONDO
Spokane Valley,WA,47.651737,-117.32111,99212,200000,2,1,CONDO
Spokane Valley,WA,47.65146,-117.32297,99212,269900,3,1,CONDO
Spokane Valley,WA,47.650616,-117.323845,99212,239900,2,1,CONDO
Spokane Valley,WA,47.651737,-117.32111,99212,249950,2,1,CONDO
Spokane,WA,47.651295,-117.32379,99212,250000,2,2,CONDO
Spokane Valley,WA,47.650616,-117.323845,99212,240000,2,1,CONDO
Spokane,WA,47.651283,-117.3238,99212,240000,2,1,CONDO
Anchorage,AK,61.18913,-149.94191,99517,217000,3,2,CONDO
Spokane,WA,47.65983,-117.26422,99206,180000,2,1,CONDO
Anchorage,AK,61.193317,-149.92009,99517,105000,1,1,CONDO
Anchorage,AK,61.18991,-149.9361,99517,224500,3,2,CONDO
Anchorage,AK,61.18975,-149.94154,99517,198000,2,2,CONDO
Richland,WA,46.318623,-119.27652,99354,245000,2,2,CONDO
Richland,WA,46.2268,-119.25964,99352,219900,2,2,CONDO
Richland,WA,46.26207,-119.252754,99352,615000,3,3,CONDO
Anchorage,AK,61.140434,-149.98784,99502,410000,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,454900,2,2,CONDO
Anchorage,AK,61.1409,-149.98631,99502,459900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,389900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,392900,3,2,CONDO
Anchorage,AK,61.1409,-149.98631,99502,454900,2,2,CONDO
Anchorage,AK,61.1409,-149.98631,99502,459900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,444900,3,3,CONDO
Anchorage,AK,,,99502,469900,3,3,CONDO
Anchorage,AK,,,99502,444900,3,3,CONDO
Anchorage,AK,,,99502,514900,3,3,CONDO
Anchorage,AK,,,99502,489900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,489900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,459900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,459900,3,3,CONDO
Richland,WA,46.262623,-119.25272,99352,545000,4,4,CONDO
Richland,WA,46.270554,-119.26788,99352,1145000,4,4,CONDO
Othello,WA,46.796165,-119.20974,99344,295000,2,3,CONDO
Spokane,WA,47.668766,-117.370636,99202,249000,4,1,CONDO
Anchorage,AK,61.13774,-149.9819,99502,275000,2,2,CONDO
Anchorage,AK,61.140434,-149.98784,99502,465000,3,3,CONDO
Anchorage,AK,,,99502,469900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,434900,3,3,CONDO
Anchorage,AK,,,99502,434900,3,3,CONDO
Anchorage,AK,61.141552,-149.98537,99502,445900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,474900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,504900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,459900,3,3,CONDO
Anchorage,AK,61.1409,-149.98631,99502,439900,3,3,CONDO
College Place,WA,46.042503,-118.369156,99324,407000,4,3,CONDO
Spokane,WA,47.678432,-117.37866,99207,214900,1,1,CONDO
Spokane,WA,47.643303,-117.47179,99224,355000,3,2,CONDO
Kennewick,WA,46.18161,-119.16365,99337,470000,3,2,CONDO
Walla Walla,WA,46.06371,-118.33333,99362,239000,2,1,CONDO
Walla Walla,WA,46.046284,-118.34734,99362,339900,2,2,CONDO
Spokane,WA,47.66871,-117.38567,99202,249900,2,1,CONDO
Spokane,WA,47.678432,-117.37866,99207,150000,2,1,CONDO
Spokane,WA,47.625446,-117.36845,99223,219000,2,2,CONDO
Spokane,WA,47.618195,-117.36876,99223,275000,2,2,CONDO
Nine Mile Falls,WA,47.733696,-117.507355,99026,365000,2,2,CONDO
Spokane,WA,47.61898,-117.36877,99223,180000,2,1,CONDO
Deer Park,WA,47.96525,-117.44946,99006,599990,3,2,CONDO
Ellensburg,WA,46.98625,-120.54032,98926,310000,3,2,CONDO
Deer Park,WA,47.96525,-117.44946,99006,499990,3,2,CONDO
